PassengerId;Survived;Age;Fare;ageRatioTitle;woe_sibSp;withFamily;woe_parch;woe_title;ageRatioClass;fareRatioClass
209;1;16.0;7.75;0.7348222711544511;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.6666666666666666;0.484375
210;1;40.0;31.0;1.4285714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.1111111111111112;0.775
211;0;24.0;7.05;0.8571428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.29375
212;1;35.0;21.0;1.607423718150362;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.1864406779661016;0.6
213;0;22.0;7.25;0.7857142857142857;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9166666666666666;0.32954545454545453
214;0;30.0;13.0;1.0714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0169491525423728;0.43333333333333335
215;0;21.773972602739725;7.75;0.7776418786692759;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;0.9072488584474886;0.3559295375904373
216;1;31.0;113.275;1.423718150361749;0.6135134918212847;1;-0.17390468488284655;1.297771724963984;0.8611111111111112;3.6540322580645164
217;1;27.0;7.925;1.2400125825731363;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.125;0.2935185185185185
218;0;42.0;27.0;1.5;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;1.423728813559322;0.6428571428571429
219;1;32.0;76.2917;1.4696445423089022;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.8888888888888888;2.384115625
220;0;30.0;10.5;1.0714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0169491525423728;0.35
221;1;16.0;8.05;0.5714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.6666666666666666;0.503125
222;0;27.0;13.0;0.9642857142857143;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9152542372881356;0.48148148148148145
223;0;51.0;8.05;1.8214285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;2.125;0.15784313725490198
224;0;24.0;7.8958;0.8571428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.3289916666666667
225;1;38.0;90.0;1.3571428571428572;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;1.0555555555555556;2.3684210526315788
226;0;22.0;9.35;0.7857142857142857;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9166666666666666;0.425
227;1;19.0;10.5;0.6785714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.6440677966101694;0.5526315789473685
228;0;20.5;7.25;0.7321428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.8541666666666666;0.35365853658536583
229;0;18.0;13.0;0.6428571428571429;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.6101694915254238;0.7222222222222222
230;0;21.773972602739725;25.4667;1.0;-0.4844182932479203;1;0.6717638472416674;1.297771724963984;0.9072488584474886;1.1695936458005662
231;1;35.0;83.475;0.9749806551457313;0.6135134918212847;1;-0.17390468488284655;1.7804264717632785;0.9722222222222222;2.385
232;0;29.0;7.775;1.0357142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.2083333333333333;0.2681034482758621
233;0;59.0;13.5;2.107142857142857;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;2.0;0.2288135593220339
234;1;5.0;31.3875;0.22963195973576597;-0.9152012093403745;1;0.4710931517795161;1.297771724963984;0.20833333333333334;6.2775
235;0;24.0;10.5;0.8571428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.8135593220338984;0.4375
236;0;21.773972602739725;7.55;1.0;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;0.3467442592010066
237;0;44.0;26.0;1.5714285714285714;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;1.4915254237288136;0.5909090909090909
238;1;8.0;26.25;0.36741113557722554;-0.1660101316342809;1;0.4710931517795161;1.297771724963984;0.2711864406779661;3.28125
239;0;19.0;10.5;0.6785714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.6440677966101694;0.5526315789473685
240;0;33.0;12.275;1.1785714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.11864406779661;0.371969696969697
241;0;21.773972602739725;14.4542;1.0;0.6135134918212847;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;0.6638292544825417
242;1;21.773972602739725;15.5;1.0;0.6135134918212847;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;0.7118590751808745
243;0;29.0;10.5;1.0357142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9830508474576272;0.3620689655172414
244;0;22.0;7.125;0.7857142857142857;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9166666666666666;0.32386363636363635
245;0;30.0;7.225;1.0714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.25;0.24083333333333332
246;0;44.0;90.0;1.0;0.33756175915499365;1;-0.17390468488284655;0.24794960046530629;1.2222222222222223;2.0454545454545454
247;0;25.0;7.775;1.14815979867883;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.0416666666666667;0.311
248;1;24.0;14.5;0.6685581635285015;-0.1660101316342809;1;0.4710931517795161;1.7804264717632785;0.8135593220338984;0.6041666666666666
249;1;37.0;52.5542;1.3214285714285714;0.6135134918212847;1;0.6717638472416674;-1.202120796051821;1.0277777777777777;1.4203837837837838
250;0;54.0;26.0;1.1612903225806452;0.6135134918212847;1;-0.17390468488284655;-1.4748169972757972;1.8305084745762712;0.48148148148148145
251;0;24.0;7.25;0.8571428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.3020833333333333
252;0;29.0;10.4625;0.8078411142636059;0.6135134918212847;1;0.6717638472416674;1.7804264717632785;1.2083333333333333;0.3607758620689655
253;0;62.0;26.55;2.2142857142857144;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.7222222222222223;0.4282258064516129
254;0;30.0;16.1;1.0714285714285714;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;1.25;0.5366666666666667
255;0;41.0;20.2125;1.1421201960278566;-0.1660101316342809;1;0.4710931517795161;1.7804264717632785;1.7083333333333333;0.4929878048780487
256;1;29.0;15.2458;0.8078411142636059;-0.1660101316342809;1;0.4710931517795161;1.7804264717632785;1.2083333333333333;0.5257172413793103
257;1;35.898148148148145;79.2;1.0;-0.1660101316342809;1;-0.17390468488284655;1.7804264717632785;0.997170781893004;2.206241939644055
258;1;30.0;86.5;1.3777917584145958;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.8333333333333334;2.8833333333333333
259;1;35.0;512.3292;1.607423718150362;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9722222222222222;14.637977142857144
260;1;50.0;26.0;1.3928295073510448;-0.1660101316342809;1;0.6717638472416674;1.7804264717632785;1.694915254237288;0.52
261;0;21.773972602739725;7.75;0.7776418786692759;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9072488584474886;0.3559295375904373
262;1;3.0;31.3875;0.75;-0.9152012093403745;1;0.4710931517795161;0.7587752242312972;0.125;10.4625
263;0;52.0;79.65;1.8571428571428572;0.6135134918212847;1;0.6717638472416674;-1.202120796051821;1.4444444444444444;1.5317307692307693
264;0;40.0;0.0;1.4285714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.1111111111111112;0.0
265;0;21.773972602739725;7.75;1.0;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;0.3559295375904373
266;0;36.0;10.5;1.2857142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.2203389830508475;0.2916666666666667
267;0;16.0;39.6875;0.5714285714285714;-0.9152012093403745;1;0.6717638472416674;-1.202120796051821;0.6666666666666666;2.48046875
268;1;25.0;7.775;0.8928571428571429;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;1.0416666666666667;0.311
269;1;58.0;153.4625;1.6156822285272119;-0.1660101316342809;1;0.6717638472416674;1.7804264717632785;1.6111111111111112;2.6459051724137934
270;1;35.0;135.6333;1.607423718150362;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9722222222222222;3.875237142857143
271;0;36.0;31.0;1.2857142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.8611111111111112
272;1;25.0;0.0;0.8928571428571429;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0416666666666667;0.0
273;1;41.0;19.5;1.1421201960278566;-0.1660101316342809;1;0.6717638472416674;1.7804264717632785;1.3898305084745763;0.47560975609756095
274;0;37.0;29.7;1.3214285714285714;-0.1660101316342809;1;0.6717638472416674;-1.202120796051821;1.0277777777777777;0.8027027027027027
275;1;21.773972602739725;7.75;1.0;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;0.3559295375904373
276;1;63.0;77.9583;2.8933626926706513;0.6135134918212847;1;-0.17390468488284655;1.297771724963984;1.75;1.2374333333333332
277;0;45.0;7.75;2.066687637621894;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.875;0.17222222222222222
278;0;30.0;0.0;1.0714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0169491525423728;0.0
279;0;7.0;29.125;1.75;-0.9152012093403745;1;0.6717638472416674;0.7587752242312972;0.2916666666666667;4.160714285714286
280;1;35.0;20.25;0.9749806551457313;0.6135134918212847;1;0.6717638472416674;1.7804264717632785;1.4583333333333333;0.5785714285714286
281;0;65.0;7.75;2.3214285714285716;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;2.7083333333333335;0.11923076923076924
282;0;28.0;7.8542;1.0;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.1666666666666667;0.28050714285714284
283;0;16.0;9.5;0.5714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.6666666666666666;0.59375
284;1;19.0;8.05;0.6785714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.7916666666666666;0.42368421052631583
285;0;36.0;26.0;1.2857142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.7222222222222222
286;0;33.0;8.6625;1.1785714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.375;0.2625
287;1;30.0;9.5;1.0714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.25;0.31666666666666665
288;0;22.0;7.8958;0.7857142857142857;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9166666666666666;0.3589
289;1;42.0;13.0;1.5;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.423728813559322;0.30952380952380953
290;1;22.0;7.75;1.0103806228373702;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9166666666666666;0.3522727272727273
291;1;26.0;78.85;1.194086190625983;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.7222222222222222;3.0326923076923076
292;1;19.0;91.0792;0.529275212793397;0.6135134918212847;1;-0.17390468488284655;1.7804264717632785;0.5277777777777778;4.7936421052631575
293;0;36.0;12.875;1.2857142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.2203389830508475;0.3576388888888889
294;0;24.0;8.85;1.1022334067316766;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.0;0.36874999999999997
295;0;24.0;7.8958;0.8571428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.3289916666666667
296;0;36.0;27.7208;1.2857142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.7700222222222223
297;0;23.5;7.2292;0.8392857142857143;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9791666666666666;0.3076255319148936
298;0;2.0;151.55;0.09185278389430639;0.6135134918212847;1;0.4710931517795161;1.297771724963984;0.05555555555555555;75.775
299;1;36.0;30.5;1.2857142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.8472222222222222
300;1;50.0;247.5208;1.3928295073510448;-0.1660101316342809;1;0.6717638472416674;1.7804264717632785;1.3888888888888888;4.950416000000001
301;1;21.773972602739725;7.75;1.0;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;0.3559295375904373
302;1;21.773972602739725;23.25;0.7776418786692759;0.33756175915499365;1;-0.17390468488284655;-1.202120796051821;0.9072488584474886;1.0677886127713119
303;0;19.0;0.0;0.6785714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.7916666666666666;0.0
304;1;21.773972602739725;12.35;1.0;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.738100766194567;0.567190940547342
305;0;24.0;8.05;0.8571428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.3354166666666667
306;1;0.92;151.55;0.23;0.6135134918212847;1;0.4710931517795161;0.7587752242312972;0.025555555555555557;164.72826086956522
307;1;21.773972602739725;110.8833;1.0;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.6048325722983257;5.092469896193772
308;1;17.0;108.9;0.4735620324993552;0.6135134918212847;1;-0.17390468488284655;1.7804264717632785;0.4722222222222222;6.405882352941177
309;0;30.0;24.0;1.0714285714285714;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;1.0169491525423728;0.8
310;1;30.0;56.9292;1.3777917584145958;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.8333333333333334;1.89764
311;1;24.0;83.1583;1.1022334067316766;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.6666666666666666;3.4649291666666664
312;1;18.0;262.375;0.8266750550487575;0.33756175915499365;1;0.4710931517795161;1.297771724963984;0.5;14.57638888888889
313;0;26.0;26.0;0.7242713438225432;0.6135134918212847;1;0.6717638472416674;1.7804264717632785;0.8813559322033898;1.0
314;0;28.0;7.8958;1.0;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.1666666666666667;0.28199285714285716
315;0;43.0;26.25;1.5357142857142858;0.6135134918212847;1;0.6717638472416674;-1.202120796051821;1.4576271186440677;0.6104651162790697
316;1;26.0;7.8542;1.194086190625983;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.0833333333333333;0.3020846153846154
317;1;24.0;26.0;0.6685581635285015;0.6135134918212847;1;-0.17390468488284655;1.7804264717632785;0.8135593220338984;1.0833333333333333
318;0;54.0;14.0;1.2272727272727273;-0.1660101316342809;1;-0.17390468488284655;0.24794960046530629;1.8305084745762712;0.25925925925925924
319;1;31.0;164.8667;1.423718150361749;-0.1660101316342809;1;0.4710931517795161;1.297771724963984;0.8611111111111112;5.31828064516129
320;1;40.0;134.5;1.1142636058808357;0.6135134918212847;1;0.6717638472416674;1.7804264717632785;1.1111111111111112;3.3625
321;0;22.0;7.25;0.7857142857142857;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9166666666666666;0.32954545454545453
322;0;27.0;7.8958;0.9642857142857143;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.125;0.29243703703703705
323;1;30.0;12.35;1.3777917584145958;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.0169491525423728;0.4116666666666667
324;1;22.0;29.0;0.6128449832344597;0.6135134918212847;1;0.6717638472416674;1.7804264717632785;0.7457627118644068;1.3181818181818181
325;0;24.0;69.55;0.8571428571428571;-1.60834838990032;1;0.4710931517795161;-1.202120796051821;1.0;2.8979166666666667
326;1;36.0;135.6333;1.653350110097515;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.0;3.7675916666666662
327;0;61.0;6.2375;2.1785714285714284;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;2.5416666666666665;0.10225409836065573
328;1;36.0;13.0;1.0028372452927523;-0.1660101316342809;1;-0.17390468488284655;1.7804264717632785;1.2203389830508475;0.3611111111111111
329;1;31.0;20.525;0.8635542945576478;0.6135134918212847;1;0.6717638472416674;1.7804264717632785;1.2916666666666667;0.6620967741935483
330;1;16.0;57.9792;0.7348222711544511;-0.1660101316342809;1;0.6717638472416674;1.297771724963984;0.4444444444444444;3.6237
331;1;21.773972602739725;23.25;1.0;0.33756175915499365;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;1.0677886127713119
332;0;45.5;28.5;1.625;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.2638888888888888;0.6263736263736264
333;0;38.0;153.4625;1.3571428571428572;-0.1660101316342809;1;0.6717638472416674;-1.202120796051821;1.0555555555555556;4.0384868421052635
334;0;16.0;18.0;0.5714285714285714;0.33756175915499365;1;-0.17390468488284655;-1.202120796051821;0.6666666666666666;1.125
335;1;35.898148148148145;133.65;1.0;0.6135134918212847;1;-0.17390468488284655;1.7804264717632785;0.997170781893004;3.7230332731493427
336;0;24.0;7.8958;0.8571428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.3289916666666667
337;0;29.0;66.6;1.0357142857142858;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;0.8055555555555556;2.296551724137931
338;1;41.0;134.5;1.8829820698332809;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.1388888888888888;3.2804878048780486
339;1;45.0;8.05;1.6071428571428572;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.875;0.1788888888888889
340;0;45.0;35.5;1.6071428571428572;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.25;0.7888888888888889
341;1;2.0;26.0;0.5;0.6135134918212847;1;0.6717638472416674;0.7587752242312972;0.06779661016949153;13.0
342;1;24.0;263.0;1.1022334067316766;-0.4844182932479203;1;0.4710931517795161;1.297771724963984;0.6666666666666666;10.958333333333334
343;0;28.0;13.0;1.0;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9491525423728814;0.4642857142857143
344;0;25.0;13.0;0.8928571428571429;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.847457627118644;0.52
345;0;36.0;13.0;1.2857142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.2203389830508475;0.3611111111111111
346;1;24.0;13.0;1.1022334067316766;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.8135593220338984;0.5416666666666666
347;1;40.0;13.0;1.8370556778861278;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.3559322033898304;0.325
348;1;35.898148148148145;16.1;1.0;0.6135134918212847;1;-0.17390468488284655;1.7804264717632785;1.4957561728395061;0.44849110136703646
349;1;3.0;15.9;0.75;0.6135134918212847;1;0.6717638472416674;0.7587752242312972;0.125;5.3
350;0;42.0;8.6625;1.5;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.75;0.20625
351;0;23.0;9.225;0.8214285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9583333333333334;0.4010869565217391
352;0;36.0;35.0;1.2857142857142858;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.9722222222222222
353;0;15.0;7.2292;0.5357142857142857;0.6135134918212847;1;0.6717638472416674;-1.202120796051821;0.625;0.48194666666666663
354;0;25.0;17.8;0.8928571428571429;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;1.0416666666666667;0.7120000000000001
355;0;21.886986301369863;7.225;0.7816780821917808;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9119577625570776;0.330104834924112
356;0;28.0;9.5;1.0;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.1666666666666667;0.3392857142857143
357;1;22.0;55.0;1.0103806228373702;-0.1660101316342809;1;0.6717638472416674;1.297771724963984;0.6111111111111112;2.5
358;0;38.0;13.0;1.7452028939918214;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.2881355932203389;0.34210526315789475
359;1;21.773972602739725;7.8792;1.0;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;0.3618632274300094
360;1;21.773972602739725;7.8792;1.0;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;0.3618632274300094
361;0;40.0;27.9;1.4285714285714286;0.6135134918212847;1;-1.1383447606545842;-1.202120796051821;1.6666666666666667;0.6975
362;0;29.0;27.7208;1.0357142857142858;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;0.9830508474576272;0.9558896551724139
363;0;45.0;14.4542;1.2535465566159403;-0.1660101316342809;1;0.6717638472416674;1.7804264717632785;1.875;0.32120444444444446
364;0;35.0;7.05;1.25;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.4583333333333333;0.20142857142857143
365;0;21.773972602739725;15.5;0.7776418786692759;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;0.9072488584474886;0.7118590751808745
366;0;30.0;7.25;1.0714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.25;0.24166666666666667
367;1;60.0;75.25;1.6713954088212537;0.6135134918212847;1;-0.17390468488284655;1.7804264717632785;1.6666666666666667;1.2541666666666667
368;1;35.898148148148145;7.2292;1.0;-0.1660101316342809;1;-0.17390468488284655;1.7804264717632785;1.4957561728395061;0.20138086149084344
369;1;21.773972602739725;7.75;1.0;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9072488584474886;0.3559295375904373
370;1;24.0;69.3;1.0;-0.1660101316342809;1;-0.17390468488284655;0.0;0.6666666666666666;2.8874999999999997
371;1;25.0;55.4417;0.8928571428571429;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;0.6944444444444444;2.2176679999999998
372;0;18.0;6.4958;0.6428571428571429;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;0.75;0.3608777777777778
373;0;19.0;8.05;0.6785714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.7916666666666666;0.42368421052631583
374;0;22.0;135.6333;0.7857142857142857;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.6111111111111112;6.16515
375;0;3.0;21.075;0.13777917584145957;-0.4844182932479203;1;0.6717638472416674;1.297771724963984;0.125;7.0249999999999995
376;1;35.898148148148145;82.1708;1.0;0.6135134918212847;1;-0.17390468488284655;1.7804264717632785;0.997170781893004;2.2889982976528245
377;1;22.0;7.25;1.0103806228373702;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.9166666666666666;0.32954545454545453
378;0;27.0;211.5;0.9642857142857143;-0.1660101316342809;1;0.4710931517795161;-1.202120796051821;0.75;7.833333333333333
379;0;20.0;4.0125;0.7142857142857143;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.8333333333333334;0.200625
380;0;19.0;7.775;0.6785714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.7916666666666666;0.40921052631578947
381;1;42.0;227.525;1.9289084617804342;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.1666666666666667;5.417261904761905
382;1;1.0;15.7417;0.04592639194715319;-0.1660101316342809;1;0.4710931517795161;1.297771724963984;0.041666666666666664;15.7417
383;0;32.0;7.925;1.1428571428571428;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.3333333333333333;0.24765625
384;1;35.0;52.0;0.9749806551457313;0.6135134918212847;1;-0.17390468488284655;1.7804264717632785;0.9722222222222222;1.4857142857142858
385;0;24.0;7.8958;0.8571428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.3289916666666667
386;0;18.0;73.5;0.6428571428571429;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.6101694915254238;4.083333333333333
387;0;1.0;46.9;0.25;-1.3206663174485387;1;0.4710931517795161;0.7587752242312972;0.041666666666666664;46.9
388;1;36.0;13.0;1.653350110097515;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.2203389830508475;0.3611111111111111
389;0;21.773972602739725;7.7292;0.7776418786692759;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9072488584474886;0.35497426863793646
390;1;17.0;12.0;0.7807486631016043;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.576271186440678;0.7058823529411765
391;1;36.0;120.0;1.2857142857142858;0.6135134918212847;1;0.4710931517795161;-1.202120796051821;1.0;3.3333333333333335
392;1;21.0;7.7958;0.75;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.875;0.3712285714285714
393;0;28.0;7.925;1.0;0.33756175915499365;1;-0.17390468488284655;-1.202120796051821;1.1666666666666667;0.2830357142857143
394;1;23.0;113.275;1.0563070147845235;0.6135134918212847;1;-0.17390468488284655;1.297771724963984;0.6388888888888888;4.925
395;1;24.0;16.7;0.6685581635285015;-0.1660101316342809;1;0.4710931517795161;1.7804264717632785;1.0;0.6958333333333333
396;0;22.0;7.7958;0.7857142857142857;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9166666666666666;0.3543545454545454
397;0;31.0;7.8542;1.423718150361749;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;1.2916666666666667;0.25336129032258065
398;0;46.0;26.0;1.6428571428571428;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.5593220338983051;0.5652173913043478
399;0;23.0;10.5;0.5227272727272727;-0.1660101316342809;1;-0.17390468488284655;0.24794960046530629;0.7796610169491526;0.45652173913043476
400;1;28.0;12.65;0.779984524116585;-0.1660101316342809;1;-0.17390468488284655;1.7804264717632785;0.9491525423728814;0.4517857142857143
401;1;39.0;7.925;1.3928571428571428;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.625;0.2032051282051282
402;0;26.0;8.05;0.9285714285714286;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0833333333333333;0.3096153846153846
403;0;21.0;9.825;0.9644542308902171;0.6135134918212847;1;-0.17390468488284655;1.297771724963984;0.875;0.4678571428571428
404;0;28.0;15.85;1.0;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;1.1666666666666667;0.5660714285714286
405;0;20.0;8.6625;0.9185278389430639;-0.1660101316342809;1;-0.17390468488284655;1.297771724963984;0.8333333333333334;0.433125
406;0;34.0;21.0;1.2142857142857142;0.6135134918212847;1;-0.17390468488284655;-1.202120796051821;1.152542372881356;0.6176470588235294
407;0;51.0;7.75;1.8214285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;2.125;0.15196078431372548
408;1;3.0;18.75;0.75;0.6135134918212847;1;0.6717638472416674;0.7587752242312972;0.1016949152542373;6.25
409;0;21.0;7.775;0.75;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.875;0.37023809523809526
410;0;21.773972602739725;25.4667;1.0;-0.4844182932479203;1;0.6717638472416674;1.297771724963984;0.9072488584474886;1.1695936458005662
411;0;24.0;7.8958;0.8571428571428571;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0;0.3289916666666667
412;0;21.773972602739725;6.8583;0.7776418786692759;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;0.9072488584474886;0.31497697389116075
413;1;33.0;90.0;1.5155709342560555;0.6135134918212847;1;-0.17390468488284655;1.297771724963984;0.9166666666666666;2.727272727272727
414;0;30.0;0.0;1.0714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.0169491525423728;0.0
415;1;44.0;7.925;1.5714285714285714;-0.1660101316342809;1;-0.17390468488284655;-1.202120796051821;1.8333333333333333;0.18011363636363636
416;0;35.898148148148145;8.05;1.0;-0.1660101316342809;1;-0.17390468488284655;1.7804264717632785;1.4957561728395061;0.22424555068351823
